ID,GUID,createdtweet,DateLocal,idtweet,usertweet,TweetMsg,SearchParameter,retweeted,retweet_count,lang
337,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:03,2020-09-03 23:31:03,1301739529863221249,Jen,@DaniTrump2020 @charliebebus @JoeBiden You are absolutely right. All of this is unnecessary bullsh1t but we have co… https://t.co/LX6RsnO71T,JoeBiden,0,1,en
338,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:03,2020-09-03 23:31:03,1301739529515212800,💙🗽Zeno Zora🕊🌹,"RT @RevChuckCurrie: When people say that Donald Trump doesn't incite hatred and violence, all I have to do is read the messages his support…",JoeBiden,0,5,en
339,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:03,2020-09-03 23:31:03,1301739529275994112,Me,@realDonaldTrump @TheJusticeDept @FBI #BoycottTrumpProperties@realDonaldTrump @WhiteHouse #DelusionalDonnie @FLOTUS… https://t.co/XL0xfbqnUK,JoeBiden,0,0,en
340,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:03,2020-09-03 23:31:03,1301739528109961216,Dianefaymagick,RT @joelpollak: What's with all the heavy breathing @JoeBiden?,JoeBiden,0,193,en
341,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:03,2020-09-03 23:31:03,1301739527913066496,🌹Blame Rick🌹,@ecgroom @imonlyhuman2568 @riverrosesong @ohterrysogross @ProudSocialist @JoeBiden @DNC Yeah warrens a 🐍🐍🐍,JoeBiden,0,0,en
342,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:03,2020-09-03 23:31:03,1301739527195762689,Vote Early or Hand-Deliver to Ur BOE office,"RT @kenolin1: Before @JoeBiden agrees to debate @realDonaldTrump he should insist @ddale8 be on split-screen, fact checking in real time.",JoeBiden,0,63,en
343,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:02,2020-09-03 23:31:02,1301739525996122112,Barbara,"RT @BillyBaldwin: The Presidential debates are likely to devolve into a real shit show with Trump running around like the wild, greasy, und…",JoeBiden,0,190,en
344,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:02,2020-09-03 23:31:02,1301739525803139073,Kathy,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12830,en
345,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:02,2020-09-03 23:31:02,1301739524549214208,Vidian6,@grandmagrit @JoeBiden I most definitely do!  If I were him I wouldn't waste my time debating Trump without a live… https://t.co/VW6T6X3dhX,JoeBiden,0,0,en
346,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:02,2020-09-03 23:31:02,1301739523953422337,Ross Schumann🇺🇸,@BenFromGR @PatrioticBadger @ResitsTrump @JoeBiden @realDonaldTrump Maybe we are having different conversations. I’… https://t.co/nGDBsGn8M1,JoeBiden,0,0,en
347,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:02,2020-09-03 23:31:02,1301739523592708096,Just Me,RT @PaleRider121: @JoeBiden Remember when you said this though!!? https://t.co/u8A7ouron5,JoeBiden,0,2,en
348,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:02,2020-09-03 23:31:02,1301739523160682501,Timeless,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12830,en
349,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:01,2020-09-03 23:31:01,1301739522376577026,𝕊𝕜𝕪,"To be clear, he means he will be on their back. Gripping tightly. https://t.co/ZjjcvTYaV5",JoeBiden,0,1,en
350,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:01,2020-09-03 23:31:01,1301739519826329601,Chris Luttrell,"RT @nixw20: Excuse me, @BarackObama .  Would you please ask some of your followers to follow @JoeBiden ?  Thank you, Sir.
#StrongerTogether…",JoeBiden,0,562,en
351,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:01,2020-09-03 23:31:01,1301739519599935489,KingBobo,RT @montaga: Democrats tried to pay a blk woman to lie for @joebiden but she exposed him and the left. If these demons can’t own you they’l…,JoeBiden,0,3049,en
352,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:01,2020-09-03 23:31:01,1301739519490904064,Shannon McCallister - Redesign Your Thinking LLC,"@ToadInfo @SenRonJohnson @JoeBiden It's a revolutionary idea but being a Patriotic Capitalist is possible. 

When w… https://t.co/8pWzTUgulh",JoeBiden,0,0,en
353,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:00,2020-09-03 23:31:00,1301739517670375424,Tab Smith,"RT @thematthill: .@JoeBiden responds to today's report in the @TheAtlantic about Trump and our country's troops &gt;&gt;

""And if I have the hono…",JoeBiden,0,434,en
354,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:00,2020-09-03 23:31:00,1301739517154557953,Garden Arbors and Trelliage,RT @fred_guttenberg: From the next President of the United States @JoeBiden. https://t.co/vCgb78lhHT,JoeBiden,0,999,en
355,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:59,2020-09-03 23:30:59,1301739513207648256,Charlene F ☕🍷🌉 📺,"RT @MyTwolffamily: ""They should go to mandatory rehabilitation."" This is our future President @JoeBiden saying this. Today. He's right. Exp…",JoeBiden,0,3,en
356,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:59,2020-09-03 23:30:59,1301739512855494656,Vance Burgess,@TheDude09090103 @ChrisDJackson @VegasLife9 @JoeBiden How about not supporting school integration say “ I don’t wan… https://t.co/NxH2I1Ue2n,JoeBiden,0,0,en
357,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:59,2020-09-03 23:30:59,1301739511953719297,Kristin Larson,"RT @CoryBooker: The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every…",JoeBiden,0,6884,en
358,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:59,2020-09-03 23:30:59,1301739511794163717,Suzanna B*tchesGetStuffDone Regos🌊,"RT @CoryBooker: The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every…",JoeBiden,0,6884,en
359,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:59,2020-09-03 23:30:59,1301739511441846273,BlackNationBuilding,@DelmaIgbo @JoeBiden Trying too hard!! Tone it down!!😂😂😂😂😂😂 https://t.co/GRP99SoUAg,JoeBiden,0,0,en
360,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:59,2020-09-03 23:30:59,1301739510804422658,FilmTVDiversity,RT @JoeBiden: The President has a duty to set an example. https://t.co/OwiCo345Ph,JoeBiden,0,5280,en
361,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:58,2020-09-03 23:30:58,1301739508698734593,6% Fiery but Mostly Peaceful ~ ❤️ President Trump!,@JoeBiden You &amp; Obama barely acknowledged military and police during your 8 years in office.,JoeBiden,0,0,en
362,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:58,2020-09-03 23:30:58,1301739507344125958,Michelle,@french0068 @btw6993 @RepsForBiden @JoeBiden I don't know what I'd say if one of my kids got sucked into the cult. 😫,JoeBiden,0,0,en
363,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:58,2020-09-03 23:30:58,1301739507134402560,Patricia Maguire,@JoeBiden #BidenHarris2020  I'm going to fall asleep in a few minutes thinking of Biden as President. In 6 hours I'… https://t.co/xHanTOwhOa,JoeBiden,0,0,en
364,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:57,2020-09-03 23:30:57,1301739504487849989,MARIA HERNANDEZ,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3622,en
365,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:56,2020-09-03 23:30:56,1301739499525992448,🅴🆅🆁🆈🅴🅽 👨‍👧🇫🇷🇪🇺🌎🌍🌏,"#Bullshit for @realDonaldTrump :
she cannot cash the check in France in dollars, it has to be in euros.  Pity 😂… https://t.co/8YYA69aV8r",JoeBiden,0,0,en
366,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:56,2020-09-03 23:30:56,1301739498032607233,KarenMichelle Lane,"RT @Jali_Cat: This is PATHETIC‼️

👉🏻@JoeBiden is incapable of choosing his own questioners so his handlers chose which reporters get to ask…",JoeBiden,0,338,en
367,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:56,2020-09-03 23:30:56,1301739497554468864,Awara,"RT @Cleavon_MD: As an ER doctor on the frontlines in NYC, the reason 20,000 died in 10 weeks is due to TRUMP, not @NYCMayor or @NYGovCuomo.…",JoeBiden,0,1583,en
368,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:55,2020-09-03 23:30:55,1301739495700738049,Brian Gomes,RT @chipfranklin: Raise your hand if you agree with @JoeBiden that there should be on screen fact checks during the debates. 🙋‍♂️,JoeBiden,0,4575,en
369,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:55,2020-09-03 23:30:55,1301739495088427008,dottiedee,"RT @Cleavon_MD: As an ER doctor on the frontlines in NYC, the reason 20,000 died in 10 weeks is due to TRUMP, not @NYCMayor or @NYGovCuomo.…",JoeBiden,0,1583,en
370,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:55,2020-09-03 23:30:55,1301739493553180672,JanStrong2015 🇺🇸🏳️‍🌈,"RT @ECMcLaughlin: .@JoeBiden will never abandon our troops, or neglect their service.

Here's why. https://t.co/uz36oDnooG",JoeBiden,0,102,en
371,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:54,2020-09-03 23:30:54,1301739492802527232,colleen sutton,"RT @RepVernonJones: Yes, @BlackVoices4DJT is surfacing in #ATL. @realDonaldTrump will take the #peach state with Black voters tired of 47 y…",JoeBiden,0,7705,en
372,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:54,2020-09-03 23:30:54,1301739491481321472,"Jim Chandler, CEcD","RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1349,en
373,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:54,2020-09-03 23:30:54,1301739490323714048,Jermarcus Robinson (Main),"RT @CoryBooker: The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every…",JoeBiden,0,6884,en
374,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:54,2020-09-03 23:30:54,1301739490281549824,Sandi Bohle,"RT @KamalaHarris: This moment demands leaders who are willing to listen, then lead, so our nation can begin to heal. Tune in as @JoeBiden h…",JoeBiden,0,1653,en
375,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:54,2020-09-03 23:30:54,1301739489522528261,David Myers,RT @tedcruz: Pssst....Joe......you’re the one saying shut them all down!,JoeBiden,0,6164,en
376,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:54,2020-09-03 23:30:54,1301739489279311873,Fairbrit,RT @mr_markjacobs: Just in case anyone thought that @JGreenblattADL or the @ADL would speak out against @JoeBiden meeting with a vicious an…,JoeBiden,0,16,en
377,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:53,2020-09-03 23:30:53,1301739488897507328,EJ McKinney,@AiyaMelinde @JoeBiden @cyberflier @realDonaldTrump 😂 Joe Biden FOR the people 🤣🤣#TRUMP2020,JoeBiden,0,0,en
378,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:53,2020-09-03 23:30:53,1301739488893267968,Sam,"RT @mpukita: Democrats &amp; their operatives are freaking out.

They realize @JoeBiden has no chance of being elected &amp; @realDonaldTrump and t…",JoeBiden,0,425,en
379,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:53,2020-09-03 23:30:53,1301739487576223744,Statehood for DC and PR! Abolish the filibuster!,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4229,en
380,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:53,2020-09-03 23:30:53,1301739485282136071,JCM,@RealGegan @codykeenan @JoeBiden That sure is,JoeBiden,0,0,en
381,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:53,2020-09-03 23:30:53,1301739484958973952,Robert Bugnar,"@silverf22330551 @itsJeffTiedrich @realDonaldTrump @JoeBiden that makes no sense

#HidenBiden is the joke, not… https://t.co/rRIYw0ASDI",JoeBiden,0,0,en
382,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:52,2020-09-03 23:30:52,1301739483872636928,Kristi Fluetsch,RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1050,en
383,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:52,2020-09-03 23:30:52,1301739483319025667,Denise,"RT @D_jeneration: Just a reminder,

@JoeBiden honors and respects servicemen and veterans https://t.co/F3f4Mfwvu4",JoeBiden,0,41,en
384,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:52,2020-09-03 23:30:52,1301739482975145985,Darcy Thompson,"RT @RepsForBiden: @JoeBiden How in the world did we get here, when the “president” of the US mocks our fallen heroes? Disgusting.
November…",JoeBiden,0,391,en
385,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:52,2020-09-03 23:30:52,1301739482463510529,khal kha,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4229,en
386,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:52,2020-09-03 23:30:52,1301739482241089536,Scottie Dishmond,@JoeBiden And yet your party criticized him for saying that schools need to open. Just stay in your basement joe. Its what your good at.,JoeBiden,0,0,en
387,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:52,2020-09-03 23:30:52,1301739482132119557,Danis Pelmore,"RT @jonlionfineart2: When @JoeBiden becomes #46 with @KamalaHarris as VP I want to paint their official portraits 

This is just a charcoal…",JoeBiden,0,30,en
388,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:52,2020-09-03 23:30:52,1301739480865370112,GrandmaG73💖 - Text to 88022,"RT @Jim_Hickman13: 2...arm, the #FakeNewsMediaClowns have openly supported Antifa and BLM, both terrorist organizations funded by George So…",JoeBiden,0,19,en
389,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:52,2020-09-03 23:30:52,1301739480836079616,Over Reactor☢️,@sunnybabybunny @jelle_simons @JoeBiden I know dnc is the party of slavery... and filibustering civil rights bills.,JoeBiden,0,0,en
390,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:51,2020-09-03 23:30:51,1301739480555032578,doubtingThomas,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4229,en
391,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:51,2020-09-03 23:30:51,1301739479238086658,instiches,"RT @JV3MRC: Just your friendly reminder that @TheAtlantic majority-stake owner @laurenepowell has given $610,600 to the @JoeBiden
Victory F…",JoeBiden,0,348,en
392,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:51,2020-09-03 23:30:51,1301739478365515776,Mary Santelmann,"RT @erikhalvorsen18: @GeorgeTakei Great! PLEASE ask them all to:

Register to vote: https://t.co/73qFNvVh7W

Donate: https://t.co/01sVt9dSz…",JoeBiden,0,101,en
393,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:51,2020-09-03 23:30:51,1301739477598195714,Kenneth Cochran,"@allenholub @chris_hurney @AOC @JoeBiden @Ama Young, S. David. The Rule of Experts: Occupational Liscencing in Amer… https://t.co/hDG8cWFlf7",JoeBiden,0,0,en
394,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:51,2020-09-03 23:30:51,1301739477325369345,Robin Siracuse,"RT @Welch_tx: Tx12, it’s illegal to vote more than once in an election. The stress brought on just by reading this article is shocking. The…",JoeBiden,0,253,en
395,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:51,2020-09-03 23:30:51,1301739476859916289,Holly Solem Koernke,"RT @pinkk9lover: “A black man invented the 💡, this is my wife Jill. I’m her husband. I’m Joe Biden, a moron and I’m counting on you to be m…",JoeBiden,0,414,en
396,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:50,2020-09-03 23:30:50,1301739474141863937,Kamilah Harris 🌺🌴✊🏾🌹,RT @kannbrown: @AndrewDorony @ProudSocialist @JoeBiden @BernieSanders Biden needs to be his OWN solution. It's like blaming customers for w…,JoeBiden,0,7,en
397,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:50,2020-09-03 23:30:50,1301739472980189185,Lady Liberty ⭐️⭐️⭐️,RT @GayleMa48821478: @toddstarnes @JamesDeLong4G @JoeBiden @TheAtlantic Look at the needle marks on the back of his hand today in Kenosha h…,JoeBiden,0,2,en
398,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:49,2020-09-03 23:30:49,1301739469091909632,Romana Rojas,"RT @ChrisDJackson: After weeks of goating @JoeBiden to go to Kenosha, a total of zero networks are covering the event there.

What a joke.",JoeBiden,0,2950,en
399,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:49,2020-09-03 23:30:49,1301739469087801345,Beata,RT @aubrey_huff: .@JoeBiden is going to meet with Jacob Blake’s family on his visit to Wisconsin. I wonder if he will visit the woman’s fam…,JoeBiden,0,12197,en
400,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:48,2020-09-03 23:30:48,1301739468064526337,Garden Arbors and Trelliage,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1349,en
401,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:48,2020-09-03 23:30:48,1301739466906693637,Carol in Montana,RT @briantylercohen: Just made the most perfect ad for @JoeBiden's campaign. https://t.co/FyMei5Xlsj,JoeBiden,0,31581,en
402,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:48,2020-09-03 23:30:48,1301739465908469760,cpsBS,"RT @JoeBiden: The President incites violence, inspires white-supremacist shooters, and his failed COVID response is costing thousands of li…",JoeBiden,0,24392,en
403,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:48,2020-09-03 23:30:48,1301739465216610305,MrEyes,RT @Weinsteinlaw: Statement by @JoeBiden on @TheAtlantic story reporting that Donald Trump called Americans who died in war ‘Losers’ and ‘S…,JoeBiden,0,241,en
404,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:48,2020-09-03 23:30:48,1301739464860020737,#NWSGOP,@JoeBiden You can barely string a coherent sentence together.   Can’t wait for the debates,JoeBiden,0,0,en
405,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:47,2020-09-03 23:30:47,1301739463366897664,TexasRose,RT @aubrey_huff: .@JoeBiden is going to meet with Jacob Blake’s family on his visit to Wisconsin. I wonder if he will visit the woman’s fam…,JoeBiden,0,12197,en
406,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:47,2020-09-03 23:30:47,1301739462251159558,Bruce E,RT @pondbridge: Draft evader Trump further alienates military voters (after failing to protest Putin bounties on US servicemen) by cancelin…,JoeBiden,0,2,en
407,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:47,2020-09-03 23:30:47,1301739460938199040,TJ Hampton,RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1050,en
408,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:46,2020-09-03 23:30:46,1301739459252236288,2ttee,RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1050,en
409,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:46,2020-09-03 23:30:46,1301739457456959489,Mark O.,@JoeBiden We all had a great future until your people burned down our country because they don't want to come toget… https://t.co/PbIGNcZvka,JoeBiden,0,0,en
410,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:30:46,2020-09-03 23:30:46,1301739456878145536,l munoz,@kimKBaltimore @JoeBiden Duck duck goose https://t.co/VtnNgMCwdl,JoeBiden,0,0,en
